Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000959.jpg,22.549999,25.365791,0.683196,0.104932,0.007246,0.575991,0,6.06267,44,0.822649,21.78739,0,0.06574,0.182965,0,0,0.002661,49.942156,0.319935,2.85028,3.974333,1.423961,1.712736,-4.013546,-0.971893,-11.998034,-6022.083984,0.246518,46,88,89,13,81,100,100,76,99,100,20,100,99,57,100,100,100,27,14,100,100,56,29,100,100,96,45,17,275
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000960.jpg,21.215864,272.364321,0.407439,0.359388,0.01794,0.03625,0,7.005599,40,0.861117,2.992659,0,0.044088,0.108071,0,0,0.050835,88.294664,0.200995,3.953168,3.828569,1.302665,3.684682,0.905682,8.270965,-9.729306,-14055.55469,0,33,13,76,96,100,100,100,88,99,100,85,100,92,82,100,100,95,71,1,100,100,27,100,100,98,97,14,100,330
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000961.jpg,21.674381,13.158908,0.299357,0.46277,0.034347,0.041053,0,7.423601,50,0.904986,0,0,0.071736,0.125391,0,0,0.014261,59.119031,0.096102,8.313992,7.626885,1.884344,8.571349,-10.032107,11.943491,-2.847917,-13256.03906,0,38,93,70,99,86,100,100,93,100,100,100,100,99,78,100,100,99,37,0,100,100,99,100,97,96,100,16,100,292
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000962.jpg,25.397377,1.145847,0.507805,0.257964,0.022879,0.153943,0,7.178122,50,0.892757,3.005575,0,0.088797,0.110086,0,0,0.03255,51.606606,0.170977,3.582043,5.167538,2.137671,3.740924,-8.128335,1.767114,3.957049,-9207.040039,0,72,99,82,76,97,100,100,90,100,100,85,100,100,82,100,100,97,29,1,100,100,100,100,98,100,100,30,100,262
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000963.jpg,22.667585,43.081411,0.132231,0.208798,0.030783,0.462409,0,6.740977,35,0.909009,0,0,0.08988,0.090859,0,0,0.017362,57.411552,0.277242,4.144228,3.165977,1.871746,1.752905,11.679952,22.001875,-9.729731,-12234.03906,0,47,79,55,54,89,100,100,84,98,100,100,100,100,86,100,100,98,35,6,100,100,99,38,96,86,97,19,100,291
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000964.jpg,22.658182,61.882247,0.462891,0.20578,0.010383,0.185909,0,6.530524,42,0.869719,0,0,0.101175,0.090536,0,0,0.020335,58.087628,0.358495,3.403846,2.25,1.539692,1.24975,26.465968,17.27808,-5.077184,-7718.822266,0,47,71,79,53,93,100,100,82,99,100,100,100,100,86,100,100,98,36,28,100,100,80,0,80,91,99,37,100,273
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000965.jpg,18.152836,24.787427,0.377163,0.108931,0.004787,0.440176,0,5.965598,50,0.823423,0,0.35461,0.106557,0,0,0,0.046457,21.025494,0.145362,5.612688,5.089471,1.972253,4.998175,-0.728195,-2.666872,1.410441,4869.79541,0,13,88,75,14,64,100,100,75,100,100,100,65,100,97,100,100,95,8,0,100,100,100,100,100,100,100,88,100,303
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000966.jpg,27.864744,4.700439,0.211073,0.327416,0.032021,0.128499,0,7.408008,35,0.924247,0,0,0.086112,0.125794,0,0,0.006446,83.185115,0.302081,2.854593,2.300537,1.35052,1.959577,-3.565564,14.841272,-0.220065,-14657.6416,0,87,98,63,93,88,100,100,93,98,100,100,100,100,78,100,100,99,66,10,100,100,38,83,100,93,100,13,100,290
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000967.jpg,26.351614,203.761013,0.661265,0.4,0.01634,0.026823,0,6.90733,45,0.916495,0,0,0.081339,0.068999,0,0,0.008442,43.844495,0.186147,3.132443,3.984652,1.273297,4.10435,-8.011415,4.171865,8.564009,-11305.44727,0,78,24,88,98,100,100,100,86,100,100,100,100,100,90,100,100,99,21,1,100,100,22,100,98,99,98,22,100,313
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000968.jpg,28.137327,89.285862,0.558367,0.248457,0.011534,0.091099,0,6.755924,34,0.916794,0,0,0.093022,0.09479,0,0,0.007424,54.957092,0.191063,3.485092,3.651049,1.915047,3.346071,9.324054,6.382898,6.007882,-14421.91895,0,88,59,84,72,96,100,100,84,98,100,100,100,100,85,100,100,99,32,1,100,100,99,100,97,99,99,13,100,301
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000969.jpg,25.618898,47.636416,0.102847,0.173903,0.006563,0.200043,0,6.369113,49,0.923524,1.852087,0,0.07806,0.078253,0,0,0.009905,128.633195,0.319478,2.999904,2.343925,1.093815,2.042572,13.642459,4.371539,0.30761,-7830.168457,0,73,77,51,37,78,100,100,80,100,100,91,100,100,88,100,100,99,95,14,100,100,4,92,94,99,100,36,100,282
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000970.jpg,19.443703,20.663044,0.134235,0.292316,0.011774,0.0575,0,6.765475,47,0.871087,0,0,0.076575,0.228608,0.002079,0,0.086483,45.772231,0.257609,4.036699,3.874303,1.311752,2.591248,-19.657933,5.518032,4.999962,-14546.68262,0,20,90,55,86,96,100,100,85,100,100,100,100,100,38,100,100,91,23,4,100,100,29,100,89,99,99,13,100,291
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000971.jpg,28.007164,151.063337,0.768166,0.187207,0.010879,0.230505,0,6.666639,37,0.921112,0,0,0.061423,0.127248,0,0,0.013634,75.404917,0.299042,2.98428,2.691181,1.268199,2.086825,5.482465,9.851745,-2.505713,-14026.72754,0,87,37,92,44,95,100,100,83,98,100,100,100,98,77,100,100,99,57,9,100,100,21,95,99,97,100,14,100,289
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000972.jpg,24.447144,70.033665,0.392222,0.432678,0.028903,0.018951,0,7.364879,42,0.895884,0,0,0.087469,0.104473,0,0,0.036325,60.700386,0.363598,2.266169,3.758063,1.301399,1.448891,-29.265518,10.03683,-6.033156,-10636.05762,0,64,67,76,99,91,100,100,92,99,100,100,100,100,83,100,100,96,39,30,100,100,27,3,76,97,99,24,100,287
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000973.jpg,24.982956,18.541426,0.164898,0.393396,0.033307,0.023779,0.000034,7.401634,50,0.890737,0,0,0.0614,0.114284,0,0,0.006919,46.415615,0.25072,3.154777,3.932362,1.528736,2.482759,-14.130858,8.587318,2.820596,-15995.55566,0,68,91,58,98,87,100,100,93,100,100,100,100,98,81,100,100,99,24,4,100,100,78,100,94,98,100,10,100,285
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000974.jpg,18.01037,15.195084,0.576389,0.393802,0.008386,0.002912,0,6.490051,50,0.862915,0,0,0.08236,0,0,0,0.00636,31.789138,0.193155,3.20323,4.053067,1.827246,3.349952,-15.759992,-8.444565,7.096964,-6692.038086,0,13,93,85,98,87,100,100,81,100,100,100,100,100,97,100,100,99,13,1,100,100,99,100,93,98,98,42,100,282
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000975.jpg,23.209751,117.902929,0.385675,0.437387,0.03134,0.069321,0,7.342568,36,0.87157,0,0,0.112846,0,0,0,0.009214,44.011362,0.276718,4.20346,3.612703,1.487035,2.149328,0.003988,3.72442,-2.292043,5693.357422,0,52,48,75,99,89,100,100,92,98,100,100,100,100,97,100,100,99,21,6,100,100,70,97,100,100,100,89,100,304
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000976.jpg,19.800879,50.036942,0.04784,0.183197,0.013353,0.240868,0,6.720402,49,0.897019,0,0,0.112804,0,0.012417,0,0.035518,42.029676,0.189651,6.241635,6.646626,1.827806,3.495278,-2.891018,11.136959,11.000311,7921.314941,0,23,76,40,42,99,100,100,84,100,100,100,100,100,97,99,100,96,20,1,100,100,99,100,100,96,96,93,100,284
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000977.jpg,27.833269,70.498738,0.548443,0.516515,0.018866,0.001041,0,7.020422,45,0.900601,0,0,0.079942,0.009884,0,0,0.015413,54.23459,0.342976,2.419298,2.40083,1.403466,1.512186,-3.239123,-0.300158,4.44526,12674.07617,0,87,67,84,99,100,100,100,88,100,100,100,100,100,96,100,100,98,31,21,100,100,51,5,100,100,99,97,100,261
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000978.jpg,26.003677,64.003487,0.099896,0.357114,0.01551,0.017456,0,7.007506,46,0.906121,0,0,0.08663,0.103469,0,0,0.008507,57.815063,0.348277,5.305395,4.744073,1.282118,1.602648,17.208958,4.479938,5.04764,-5811.435059,0,76,70,50,96,100,100,100,88,100,100,100,100,100,83,100,100,99,35,23,100,100,24,12,91,99,99,46,100,279
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000979.jpg,26.150314,166.816857,0.356401,0.241096,0.015306,0.109654,0,6.941472,47,0.869955,0,0,0.071508,0.01372,0,0,0.018983,41.417095,0.312819,3.764064,1.805733,1.380394,1.835924,18.314265,17.757103,-10.872565,6051.030273,0,77,33,73,69,100,100,100,87,100,100,100,100,99,96,100,100,98,19,12,100,100,45,59,90,91,96,90,100,261
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000980.jpg,23.231804,34.164614,0.027682,0.562389,0.057289,0.027326,0,7.545325,45,0.91781,0,0,0.097725,0.007139,0.015769,0,0.157195,86.198481,0.293651,2.853668,4.113396,1.492096,1.91331,-25.510619,6.642757,16.90249,14936.6875,0,52,84,34,99,65,100,100,94,100,100,100,100,100,96,98,100,84,69,8,100,100,72,76,81,99,92,98,100,290
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000981.jpg,18.049183,2.549828,0.440771,0.289809,0.027433,0.178847,0,7.16504,47,0.845323,0,0,0.053538,0.115522,0,0,0.002511,56.726663,0.29426,2.166676,4.582616,1.925735,1.472621,-23.163723,29.345425,7.15361,-9373.295898,0,13,99,78,86,93,100,100,90,100,100,100,100,97,80,100,100,100,34,9,100,100,99,4,85,76,98,29,100,254
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000982.jpg,18.730556,168.912951,0.273673,0.384344,0.01675,0.028733,0,7.016288,-11,0.913336,0,0,0.085569,0.083437,0.018527,0,0.155339,95.2706,0.23872,7.172073,5.577004,1.591971,2.60952,-23.837522,19.654513,10.864265,-12150.84863,0,16,32,68,98,100,100,100,88,60,100,100,100,100,87,98,100,84,78,3,100,100,87,100,84,89,96,19,100,282
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000983.jpg,17.422073,25.291197,0.010204,0.286108,0.010006,0.022798,0,6.639511,40,0.911802,0,0.229471,0.026701,0.077098,0.150303,0.088465,0.16943,50.368726,0.226891,6.041221,12.807388,1.367884,3.058383,-70.814031,-59.527868,-57.227471,-4039.111328,0,10,88,25,85,92,100,100,83,99,100,100,77,66,89,85,91,83,27,2,100,100,42,100,11,26,29,55,100,296
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000984.jpg,26.815607,226.540346,0.592561,0.261392,0.019179,0.10874,0,7.042395,47,0.923192,0,0.174666,0.074219,0.138883,0,0,0.005789,69.839491,0.19936,3.266363,7.011792,1.439829,3.59564,-9.488682,7.421023,9.106076,-15720.61035,0,81,20,85,77,99,100,100,88,100,100,100,83,100,73,100,100,99,50,1,100,100,60,100,97,98,97,10,100,302
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000985.jpg,16.956209,167.22604,0.009512,0.359663,0.055347,0.178163,0,7.432079,50,0.80258,10.514774,0,0.102249,0.020591,0.04661,0,0.119965,29.637776,0.092504,7.558077,8.948068,2.28968,8.638338,39.034236,7.945316,-5.505057,8130.79541,0,9,33,25,96,66,100,100,93,100,100,52,100,100,95,95,100,88,12,0,100,100,100,100,60,98,99,93,100,297
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000986.jpg,21.27747,162.749883,0.424242,0.412663,0.0252,0.043747,0,7.332721,45,0.913178,0,0,0.072536,0.126393,0,0,0.021569,102.457259,0.088764,6.879139,7.040763,2.159296,9.106595,-14.937567,22.585862,13.374218,-13948.23047,0,34,34,77,99,95,100,100,92,100,100,100,100,99,77,100,100,98,84,0,100,100,100,100,93,85,95,14,100,323
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000987.jpg,29.209789,19.016921,0.665556,0.183884,0.034231,0.457108,0,6.811459,41,0.924741,0,0,0.05424,0.006148,0,0,0.006914,75.948077,0.325295,2.47648,2.955799,1.131585,1.943374,-8.536986,8.232419,6.107958,6164.573242,0,92,91,89,42,86,100,100,85,99,100,100,100,97,96,100,100,99,57,15,100,100,6,81,98,98,99,90,100,281
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000988.jpg,18.063274,36.71205,0.52374,0.26156,0.013332,0.069055,0,6.848956,47,0.769263,0,0,0.092455,0,0,0,0.036687,21.076658,0.08132,10.226507,16.933193,2.362552,10.116568,4.058806,4.266338,-1.629427,-8795.580078,0,13,82,82,77,98,100,100,86,100,100,100,100,100,97,100,100,96,8,0,100,100,100,100,99,99,100,32,100,282
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000989.jpg,25.735056,39.892036,0.547755,0.374653,0.035036,0.105072,0,7.304817,47,0.904146,0,0,0.078021,0.050316,0,0,0.031151,104.128598,0.192688,2.468303,4.514017,1.108811,4.095359,0.730998,11.580756,2.784742,10611.75293,0,74,81,83,97,85,100,100,91,100,100,100,100,100,92,100,100,97,85,1,100,100,5,100,100,96,100,96,100,291
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000990.jpg,28.05641,54.565256,0.686531,0.276368,0.015285,0.090147,0,6.888682,44,0.918182,0,0,0.073663,0.003469,0,0,0.006972,159.340584,0.192195,3.866302,3.425519,1.488068,3.714967,4.685597,6.130583,-4.782666,-3383.9104,0,87,74,89,82,100,100,100,86,99,100,100,100,100,96,100,100,99,99,1,100,100,71,100,99,99,99,58,100,307
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000991.jpg,24.997335,17.536811,0.751543,0.257176,0.025262,0.124094,0,7.191575,20,0.943552,0,0,0.077763,0,0.03281,0,0.061631,116.742351,0.174556,3.622947,3.929235,1.376459,4.368982,11.808814,8.288425,6.616785,-11537.77637,0,68,91,92,76,95,100,100,90,94,100,100,100,100,97,97,100,94,91,1,100,100,44,100,96,98,99,21,100,303
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000992.jpg,27.873392,80.112682,0.033058,0.257954,0.027695,0.147059,0,7.073452,35,0.903952,0,0,0.071296,0.024354,0,0,0.006362,43.0057,0.20686,6.534884,6.27907,1.53476,3.300953,-0.93286,14.819064,2.742825,-1469.757446,0,87,63,36,76,92,100,100,88,98,100,100,100,99,95,100,100,99,21,2,100,100,79,100,100,93,100,67,100,316
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000993.jpg,23.349928,91.935118,0.522373,0.352459,0.048673,0.127631,0.000219,7.686105,47,0.807553,0,0,0.054013,0,0,0,0.013855,42.790019,0.269735,3.609756,2.756098,1.494288,2.213343,16.631097,8.061469,-0.528734,-6060.699219,0,53,58,82,95,72,100,98,96,100,100,100,100,97,97,100,100,99,20,5,100,100,72,98,92,98,100,45,100,291
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000994.jpg,22.994629,10.421165,0.636364,0.227182,0.011569,0.118567,0,6.74645,48,0.865299,0,0,0.085827,0.008772,0,0,0.022052,66.526065,0.253343,2.148807,3.947807,1.456084,2.491132,-25.524242,7.843435,6.69919,13629.27637,0,50,95,87,63,96,100,100,84,100,100,100,100,100,96,100,100,98,46,4,100,100,64,100,81,98,99,98,100,274
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000995.jpg,21.453207,38.356255,0.556228,0.372092,0.018788,0.036724,0,7.032469,45,0.872065,0,0,0.127801,0.018175,0.000631,0,0.028148,41.219562,0.091701,5.370538,6.423056,1.580773,9.321112,-25.980595,10.796448,5.764559,13068.91895,0,36,82,84,97,100,100,100,88,100,100,100,100,100,95,100,100,97,19,0,100,100,86,100,81,96,99,97,100,308
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000996.jpg,20.299557,24.810505,0.415895,0.286778,0.009516,0.022443,0,6.653111,41,0.896344,0,0,0.094752,0.097083,0,0,0.019072,29.272705,0.082935,6.720144,8.098635,1.823529,10.352941,7.575147,0.715302,-0.639609,-15063.78418,0,26,88,77,85,91,100,100,83,99,100,100,100,100,85,100,100,98,12,0,100,100,99,100,98,100,100,12,100,316
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000997.jpg,18.451447,139.32441,0.530093,0.816434,0.02435,0.0012,0.091181,6.89585,43,0.810181,100,0,0.096075,0.098581,0.008313,0,0.049843,40.183317,0.111176,4.911207,5.135576,1.895283,7.172666,3.405902,9.594625,3.35678,-7734.509277,0,15,41,83,42,96,100,10,86,99,100,0,100,100,84,99,100,95,18,0,100,100,99,100,100,97,100,37,100,279
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000998.jpg,24.837038,12.063799,0.665895,0.418627,0.02677,0.042346,0.000055,7.358204,47,0.895508,0,0,0.080474,0.128573,0,0,0.047758,60.209996,0.183779,4.623071,4.456774,1.355746,4.085558,-2.894402,0.484523,3.665048,1447.104126,0,67,94,89,99,93,100,99,92,100,100,100,100,100,77,100,100,95,38,1,100,100,39,100,100,100,100,78,100,270
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000999.jpg,25.605644,279.053265,0.568158,0.261326,0.02755,0.225043,0,7.092346,47,0.77914,8.610654,0,0.088409,0.044842,0,0,0.11262,50.506905,0.161891,7.8187,6.211523,1.558261,4.61873,-24.268835,-1.917163,1.157146,2075.210938,0,73,12,84,77,93,100,100,89,100,100,59,100,100,93,100,100,89,27,1,100,100,83,100,83,100,100,80,100,262
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0009_01.jpg,28.724367,73.195052,0.146122,0.142374,0.009168,0.384566,0,6.385057,45,0.879536,0,0,0.067559,0.109464,0,0,0.005439,56.177273,0.393056,2.772818,3.137662,0.893488,1.652472,-12.630176,1.361353,11.507095,-1049.824829,0,90,66,56,24,90,100,100,80,100,100,100,100,99,82,100,100,99,33,49,100,100,1,19,95,100,96,69,100,288
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0009_02.jpg,25.512768,6.847101,0.498174,0.266702,0.023727,0.138534,0,7.157204,50,0.90922,0,0,0.109078,0.077888,0,0,0.065169,40.154931,0.276703,2.971288,3.096132,1.697951,1.916037,-4.143616,6.433685,4.584576,-9287.02832,0,72,96,81,79,96,100,100,89,100,100,100,100,100,88,100,100,93,18,6,100,100,95,76,99,99,99,30,100,262
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001000.jpg,22.26911,40.826124,0.755102,0.078077,0.00318,0.758724,0,5.419434,-1,0.912881,0,0,0.143312,0.097014,0,0,0.005792,38.833413,0.125399,4.156456,5.62963,2.749139,5.28928,-11.797156,12.154194,4.798923,-10760.77734,0,43,80,92,8,48,95,100,68,76,100,100,100,100,85,100,100,99,17,0,100,100,100,100,96,96,99,24,100,275
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001001.jpg,21.9464,118.064372,0.10652,0.345273,0.025065,0.067049,0,7.271401,48,0.873394,0,0,0.083418,0.133837,0,0,0.015824,27.01599,0.099056,5.539948,9.051182,1.691885,8.499708,-18.418894,12.112393,21.623493,-9616.197266,0,40,48,51,95,95,100,100,91,100,100,100,100,100,75,100,100,98,10,0,100,100,95,100,90,96,86,28,100,291
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001002.jpg,20.304348,21.234511,0.702222,0.413193,0.026857,0.024901,0,7.314326,46,0.842686,0,0,0.088412,0.112469,0.006633,0,0.027569,58.889292,0.304933,1.453296,4.214558,1.861013,1.418393,-35.123478,11.201094,0.175847,-10732.83594,0,26,90,90,99,93,100,100,91,100,100,100,100,100,81,99,100,97,36,10,100,100,99,2,67,96,100,24,100,269
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001003.jpg,21.352726,136.21177,0.418981,0.506009,0.05236,0.038658,0.000245,7.788241,47,0.823937,0,0,0.105854,0.140927,0.021391,0,0.046002,33.37884,0.094612,7.695538,6.578931,2.31223,8.359602,6.914348,13.586206,5.2268,-22.980995,0,35,42,77,100,69,100,98,97,100,100,100,100,100,73,98,100,95,14,0,100,100,100,100,99,94,99,73,100,312
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001004.jpg,26.330681,42.081283,0.426997,0.31379,0.040986,0.136918,0,7.545972,14,0.921972,0,0,0.093504,0.106863,0,0,0.123132,74.393867,0.263518,2.175874,3.57874,1.437784,2.357023,-20.11312,5.626457,14.441666,-13996.40918,0,78,80,77,91,79,100,100,94,90,100,100,100,100,83,100,100,88,55,5,100,100,59,100,88,99,94,14,100,266
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001005.jpg,21.766191,116.274998,0.365741,0.302614,0.041276,0.113541,0,7.30694,44,0.906022,0,0,0.108502,0.079791,0.004938,0,0.138027,133.389291,0.281706,6.216237,2.452002,0.880215,2.677706,1.192236,10.033492,8.719077,3088.422363,0.043801,38,49,74,89,79,100,100,91,99,100,100,100,100,88,100,100,86,96,7,100,100,1,100,100,97,98,83,80,288
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001006.jpg,24.034107,114.461843,0.758651,0.277408,0.023301,0.112015,0,7.182211,46,0.885188,0,0,0.053525,0.129992,0,0,0.018779,72.295436,0.351217,2.804474,3.054377,1.183172,1.664074,-4.931864,5.938275,0.243572,-14727.54297,0,60,49,92,82,97,100,100,90,100,100,100,100,97,76,100,100,98,53,24,100,100,10,20,99,99,100,13,100,295
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001007.jpg,18.908457,3.100241,0.315744,0.499247,0.043906,0.004593,0,7.255727,48,0.849007,0,0,0.072882,0.119283,0.046002,0,0.112637,40.175412,0.24932,3.495633,3.470664,1.38667,2.624236,4.528911,5.431929,-2.91206,-14340.78711,0,17,98,71,100,76,100,100,91,100,100,100,100,99,79,95,100,89,18,4,100,100,47,100,99,99,100,13,100,283
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001008.jpg,21.471851,436.056127,0.586914,0.274013,0.010424,0.042672,0,6.680676,-16,0.986102,11.082463,0,0.087954,0.058546,0,0,0.013632,134.367313,0.5256,2.906797,2.84544,0.711655,1.190933,-13.985859,-15.129527,-35.381074,-4225.049316,0.00912,36,3,85,81,94,100,100,84,51,100,50,100,100,91,100,100,99,96,36,100,100,0,0,94,93,66,54,96,266
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001009.jpg,26.686176,53.727967,0.251429,0.331912,0.037164,0.113437,0,7.475346,41,0.930229,0,0,0.09429,0.101164,0,0,0.051713,88.566799,0.202692,3.832283,3.945329,1.569516,3.380495,2.826792,8.420665,6.659161,-13317.30664,0,80,75,66,93,83,100,100,93,99,100,100,100,100,84,100,100,95,72,1,100,100,84,100,100,98,99,16,100,286
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001010.jpg,24.929583,14.914615,0.437551,0.442932,0.033666,0.035564,0,7.447188,49,0.911094,0,0,0.10962,0.167222,0,0,0.008235,50.103429,0.183813,4.551814,4.232389,1.457366,4.013362,1.330579,8.497687,2.680631,-14938.81836,0,68,93,78,99,86,100,100,93,100,100,100,100,100,63,100,100,99,27,1,100,100,64,100,100,98,100,12,100,297
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001011.jpg,26.786514,75.073188,0.250689,0.418038,0.02814,0.051691,0.000067,7.340147,36,0.982595,0,0,0.064309,0.126929,0,0,0.011622,333.697026,0.232942,3.292331,3.544405,1.301583,2.994595,12.879613,3.965607,13.483233,-14933.65723,0,81,65,66,99,92,100,99,92,98,100,100,100,99,77,100,100,99,100,3,100,100,27,100,95,100,95,12,100,343
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001012.jpg,25.194412,19.217323,0.277319,0.258397,0.013499,0.083405,0,6.86328,44,0.897116,0,0,0.109042,0.088502,0,0,0.031079,55.450729,0.125703,13.381032,7.070659,2.102752,5.852487,-18.413355,19.958164,15.54395,-4830.396484,0,70,91,68,76,99,100,100,86,99,100,100,100,100,87,100,100,97,33,0,100,100,100,100,90,88,93,51,100,301
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001013.jpg,27.057894,63.372674,0.536265,0.444608,0.038686,0.034415,0,7.53028,26,0.940942,0,0,0.099985,0,0,0,0.026322,95.376748,0.258028,3.137933,2.60773,1.525093,2.362912,14.30982,13.582167,8.659466,-12088.1543,0,83,70,83,99,81,100,100,94,96,100,100,100,100,97,100,100,97,78,4,100,100,78,100,94,94,98,20,100,289
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001014.jpg,23.312952,21.846607,0.54784,0.62865,0.048155,0.027003,0.000154,7.499214,47,0.847828,0,0,0.094952,0.135882,0,0,0.010923,30.183805,0.247802,3.733333,4,1.671841,2.363637,-6.326294,19.59748,0.647375,-15017.00586,0,53,89,83,97,72,100,98,94,100,100,100,100,100,74,100,100,99,12,3,100,100,94,100,99,89,100,12,100,300
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/001015.jpg,25.379314,76.815068,0.370983,0.50551,0.026511,0.020029,0,7.304289,44,0.912194,0,0,0.077454,0,0.022382,0,0.072142,61.133332,0.21487,3.241524,3.325501,1.499704,3.157761,13.110306,4.618954,6.942172,2273.207031,0,71,64,74,100,94,100,100,91,99,100,100,100,100,97,98,100,93,39,2,100,100,73,100,95,99,99,81,100,272
